date,game_name,rank_on_date,ranking_type,ranking_basis,plays_count_observed,plays_rank_within_capture,plays_rank_scope,category,source_url,capture_timestamp,capture_url,game_url,developer,rating_text,plays_text,parser,confidence,notes
2014-10-17,Realm of the Mad God,17,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141017223059,https://web.archive.org/web/20141017223059/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141017223059_http_www.kongregate.com_games_sort_rating_7585226c8890f943.html; Play count not present in this game-browser layout HTML.
2014-10-22,Contract Wars,1,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/tfender/contract-wars,tfender,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Bloons TD 5,2,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Freefall Tournament,3,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/freerangegames/freefall-tournament,freerangegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Kingdom Rush,4,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Kingdom Rush Frontiers,5,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,SAS: Zombie Assault 4,6,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,CS Portable,7,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/CriticalForceEt/counter-strike-web-browser-based-port-v2,CriticalForceEt,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Red Crucible 2,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Ballistic,12,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/RumbleGames/ballistic,RumbleGames,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,The King's League: Odyssey,13,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Epic Battle Fantasy 4,14,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Gravitee Wars Online,15,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,FunkyPear,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Realm of the Mad God,16,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-22,Burrito Bison Revenge,17,top_rated,page_order_top_rated,,,,,http://www.kongregate.com:80/games?sort=rating,20141022111138,https://web.archive.org/web/20141022111138/http://www.kongregate.com:80/games?sort=rating,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,JuicyBeast,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141022111138_http_www.kongregate.com_80_games_sort_rating_2d931df079b36533.html; Play count not present in this game-browser layout HTML.
2014-10-24,Contract Wars,1,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/tfender/contract-wars,tfender,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Bloons TD 5,2,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Freefall Tournament,3,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/freerangegames/freefall-tournament,freerangegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Kingdom Rush,4,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Kingdom Rush Frontiers,5,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,SAS: Zombie Assault 4,6,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,CS Portable,7,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/CriticalForceEt/counter-strike-web-browser-based-port-v2,CriticalForceEt,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Learn to Fly 2,8,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Spiral Knights,9,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/SpiralKnights/spiral-knights,SpiralKnights,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Crazy Fairies,10,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/Spicyhorse/crazyfairies,Spicyhorse,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
2014-10-24,Red Crucible 2,11,top_rated,page_order_top_rated,,,,,http://www.kongregate.com/games?sort=rating,20141024224700,https://web.archive.org/web/20141024224700/http://www.kongregate.com/games?sort=rating,http://www.kongregate.com/games/rocketeergames/red-crucible,rocketeergames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20141024224700_http_www.kongregate.com_games_sort_rating_6a0bef9e747545ca.html; Play count not present in this game-browser layout HTML.
